time,tg,rr
2022-01-01,0.95,0.0
2022-01-02,-3.14,33.65
2022-01-03,0.8,2.74
2022-01-04,-2.79,18.08
2022-01-05,-5.59,1.33
2022-01-06,-7.4,0.22
2022-01-07,-13.49,8.47
2022-01-08,-7.1,1.68
2022-01-09,-6.9,0.15
2022-01-10,-6.41,3.07
2022-01-11,-5.17,1.99
2022-01-12,-1.81,5.18
2022-01-13,2.72,0.26
2022-01-14,1.86,9.71
2022-01-15,-4.47,0.12
2022-01-16,-2.25,0.03
2022-01-17,-3.08,6.43
2022-01-18,-3.57,0.03
2022-01-19,0.54,0.14
2022-01-20,-5.01,2.81
2022-01-21,-7.22,0.01
2022-01-22,0.67,0.0
2022-01-23,1.54,0.0
2022-01-24,1.34,0.03
2022-01-25,-0.32,0.51
2022-01-26,-0.99,3.29
2022-01-27,-0.99,2.19
2022-01-28,-2.75,0.19
2022-01-29,-3.44,4.97
2022-01-30,-1.31,37.99
2022-01-31,-7.92,0.65
2022-02-01,-8.07,2.79
2022-02-02,-6.03,15.81
2022-02-03,-5.37,4.29
2022-02-04,-4.08,22.72
2022-02-05,-4.18,16.04
2022-02-06,-4.11,25.12
2022-02-07,-5.4,4.04
2022-02-08,-2.46,6.97
2022-02-09,-2.29,32.32
2022-02-10,-4.24,35.78
2022-02-11,-5.9,1.24
2022-02-12,-5.74,4.63
2022-02-13,-1.02,13.76
2022-02-14,-0.14,12.99
2022-02-15,-2.71,38.36
2022-02-16,-3.86,9.07
2022-02-17,-5.38,0.48
2022-02-18,-4.92,3.65
2022-02-19,-5.55,3.05
2022-02-20,-8.27,0.0
2022-02-21,-7.25,22.04
2022-02-22,-4.83,0.0
2022-02-23,-8.55,14.43
2022-02-24,-2.46,35.09
2022-02-25,-4.7,7.64
2022-02-26,-6.64,0.02
2022-02-27,-4.82,0.94
2022-02-28,-5.05,0.0
2022-03-01,-5.2,7.38
2022-03-02,-1.88,0.0
2022-03-03,-3.49,0.15
2022-03-04,-12.3,0.0
2022-03-05,-13.66,0.0
2022-03-06,-6.54,0.03
2022-03-07,-3.18,0.36
2022-03-08,-5.19,0.0
2022-03-09,-9.45,0.0
2022-03-10,-6.83,0.0
2022-03-11,-4.199,0.0
2022-03-12,-4.97,0.02
2022-03-13,-4.11,0.0
2022-03-14,-2.49,0.0
2022-03-15,-3.81,0.0
2022-03-16,-4.45,0.01
2022-03-17,-2.19,4.99
2022-03-18,-2.04,9.2
2022-03-19,-2.43,0.46
2022-03-20,-1.9,0.03
2022-03-21,-2.77,0.0
2022-03-22,-3.17,1.66
2022-03-23,-5.41,0.0
2022-03-24,-0.97,0.0
2022-03-25,3.36,0.02
2022-03-26,2.64,0.11
2022-03-27,2.35,0.0
2022-03-28,2.16,0.09
2022-03-29,-2.83,0.36
2022-03-30,-7.29,0.23
2022-03-31,-10.01,0.01
2022-04-01,-9.63,0.0
2022-04-02,-9.93,0.0
2022-04-03,-6.59,0.3
2022-04-04,-1.74,3.23
2022-04-05,-4.57,2.22
2022-04-06,-7.95,0.35
2022-04-07,-7.56,0.8
2022-04-08,-5.68,1.56
2022-04-09,-5.76,0.0
2022-04-10,-3.54,0.04
2022-04-11,-3.16,0.15
2022-04-12,-4.72,0.0
2022-04-13,-1.96,2.39
2022-04-14,-1.4,21.15
2022-04-15,1.17,0.0
2022-04-16,-1.39,0.0
2022-04-17,-0.768,0.0
2022-04-18,0.67,0.0
2022-04-19,1.17,0.0
2022-04-20,0.42,0.0
2022-04-21,2.53,0.0
2022-04-22,5.02,0.0
2022-04-23,5.12,0.0
2022-04-24,3.21,0.0
2022-04-25,0.03,0.0
2022-04-26,1.9,0.0
2022-04-27,1.73,0.0
2022-04-28,1.25,0.01
2022-04-29,-0.1,0.04
2022-04-30,0.85,0.05
2022-05-01,-0.07,0.0
2022-05-02,2.64,0.0
2022-05-03,-0.35,0.0
2022-05-04,-0.45,0.0
2022-05-05,2.37,0.0
2022-05-06,2.83,0.01
2022-05-07,4.36,0.39
2022-05-08,-0.12,0.02
2022-05-09,1.87,0.0
2022-05-10,4.71,6.57
2022-05-11,3.44,14.46
2022-05-12,2.36,9.07
2022-05-13,2.27,0.0
2022-05-14,2.9,0.81
2022-05-15,3.05,0.01
2022-05-16,4.04,0.0
2022-05-17,5.06,0.0
2022-05-18,6.61,0.0
2022-05-19,4.47,3.84
2022-05-20,5.39,0.0
2022-05-21,6.869,1.62
2022-05-22,5.16,0.16
2022-05-23,6.9,0.16
2022-05-24,5.32,15.73
2022-05-25,4.95,1.7
2022-05-26,4.42,3.43
2022-05-27,3.16,0.18
2022-05-28,3.51,0.0
2022-05-29,4.69,0.0
2022-05-30,2.26,0.61
2022-05-31,5.15,2.49
2022-06-01,6.69,2.93
2022-06-02,7.33,3.93
2022-06-03,6.14,0.0
2022-06-04,6.46,0.0
2022-06-05,8.12,0.0
2022-06-06,8.85,0.0
2022-06-07,11.26,0.0
2022-06-08,9.46,3.68
2022-06-09,9.12,1.7
2022-06-10,10.11,0.88
2022-06-11,9.24,0.59
2022-06-12,7.63,8.24
2022-06-13,5.8,0.07
2022-06-14,6.29,0.01
2022-06-15,6.741,0.0
2022-06-16,9.24,0.01
2022-06-17,9.47,0.0
2022-06-18,8.598,8.49
2022-06-19,4.94,0.5
2022-06-20,6.41,1.06
2022-06-21,10.62,0.0
2022-06-22,8.038,0.14
2022-06-23,9.449,0.0
2022-06-24,10.98,0.0
2022-06-25,15.8,2.25
2022-06-26,13.99,2.78
2022-06-27,13.079,6.68
2022-06-28,9.21,13.88
2022-06-29,9.9,0.01
2022-06-30,13.22,0.0
2022-07-01,14.53,0.0
2022-07-02,14.71,3.51
2022-07-03,9.35,2.91
2022-07-04,8.31,0.54
2022-07-05,7.09,0.0
2022-07-06,6.55,0.02
2022-07-07,7.54,0.32
2022-07-08,8.719,0.0
2022-07-09,8.859,0.0
2022-07-10,6.63,0.0
2022-07-11,10.27,0.0
2022-07-12,13.84,0.0
2022-07-13,12.42,0.0
2022-07-14,7.738,12.44
2022-07-15,6.475,0.0
2022-07-16,6.679,0.29
2022-07-17,8.22,0.0
2022-07-18,9.951,0.26
2022-07-19,10.557,0.09
2022-07-20,16.3,0.0
2022-07-21,17.15,3.7
2022-07-22,13.32,0.07
2022-07-23,15.88,1.96
2022-07-24,9.53,21.25
2022-07-25,11.03,9.61
2022-07-26,10.71,0.92
2022-07-27,7.97,0.0
2022-07-28,9.01,0.02
2022-07-29,12.05,0.01
2022-07-30,11.43,0.0
2022-07-31,11.74,0.63
2022-08-01,9.648,8.14
2022-08-02,7.35,0.01
2022-08-03,8.96,20.91
2022-08-04,11.12,2.15
2022-08-05,9.42,1.57
2022-08-06,7.04,0.01
2022-08-07,7.2,0.18
2022-08-08,8.14,5.03
2022-08-09,10.74,0.0
2022-08-10,12.778,0.0
2022-08-11,13.026,0.0
2022-08-12,13.385,0.15
2022-08-13,13.478,0.0
2022-08-14,14.149,0.03
2022-08-15,15.95,5.24
2022-08-16,15.249,1.73
2022-08-17,14.09,2.67
2022-08-18,10.169,0.02
2022-08-19,11.14,0.0
2022-08-20,10.56,5.05
2022-08-21,10.89,1.05
2022-08-22,7.79,2.3
2022-08-23,8.12,0.0
2022-08-24,11.31,0.03
2022-08-25,11.61,0.57
2022-08-26,12.56,2.62
2022-08-27,10.88,1.22
2022-08-28,9.34,0.01
2022-08-29,11.77,0.01
2022-08-30,11.87,0.01
2022-08-31,11.62,0.01
2022-09-01,11.32,0.0
2022-09-02,10.52,0.0
2022-09-03,9.2,0.0
2022-09-04,9.75,4.18
2022-09-05,8.88,2.63
2022-09-06,8.45,0.0
2022-09-07,7.86,0.0
2022-09-08,8.19,0.0
2022-09-09,7.01,0.01
2022-09-10,6.6,0.39
2022-09-11,7.67,0.1
2022-09-12,7.35,0.05
2022-09-13,8.32,35.66
2022-09-14,7.15,1.17
2022-09-15,6.24,0.01
2022-09-16,5.83,0.0
2022-09-17,6.56,0.0
2022-09-18,5.31,0.39
2022-09-19,5.08,0.02
2022-09-20,3.92,0.01
2022-09-21,4.03,0.03
2022-09-22,7.45,0.0
2022-09-23,7.46,11.52
2022-09-24,5.08,3.27
2022-09-25,4.79,0.0
2022-09-26,3.41,6.9
2022-09-27,3.79,18.43
2022-09-28,5.38,15.81
2022-09-29,5.36,0.31
2022-09-30,2.56,0.37
2022-10-01,3.96,11.32
2022-10-02,5.2,9.04
2022-10-03,5.57,0.01
2022-10-04,4.92,0.08
2022-10-05,6.43,7.4
2022-10-06,5.71,23.46
2022-10-07,4.01,41.49
2022-10-08,3.95,21.14
2022-10-09,2.46,0.01
2022-10-10,5.22,0.0
2022-10-11,2.78,6.9
2022-10-12,1.69,0.04
2022-10-13,4.12,7.46
2022-10-14,1.7,0.05
2022-10-15,2.03,28.77
2022-10-16,1.51,8.67
2022-10-17,1.97,16.83
2022-10-18,0.74,20.29
2022-10-19,0.47,0.2
2022-10-20,-1.82,0.01
2022-10-21,-0.82,0.0
2022-10-22,0.19,0.0
2022-10-23,1.85,0.18
2022-10-24,3.3,0.26
2022-10-25,2.68,3.63
2022-10-26,3.88,0.36
2022-10-27,4.86,10.22
2022-10-28,6.02,0.75
2022-10-29,6.86,7.25
2022-10-30,4.42,0.11
2022-10-31,4.15,2.9
2022-11-01,5.55,0.06
2022-11-02,5.12,7.87
2022-11-03,2.0,12.01
2022-11-04,3.33,13.09
2022-11-05,2.49,18.58
2022-11-06,1.899,2.45
2022-11-07,1.58,9.53
2022-11-08,0.971,8.74
2022-11-09,2.64,18.25
2022-11-10,2.62,8.77
2022-11-11,5.77,14.53
2022-11-12,8.52,2.25
2022-11-13,3.821,0.0
2022-11-14,2.14,0.06
2022-11-15,3.27,0.0
2022-11-16,-0.24,0.7
2022-11-17,-2.55,0.03
2022-11-18,-5.56,0.0
2022-11-19,-6.15,0.0
2022-11-20,-7.4,0.0
2022-11-21,-6.89,0.3
2022-11-22,-6.96,0.01
2022-11-23,-5.71,4.99
2022-11-24,-3.11,2.06
2022-11-25,-2.318,8.65
2022-11-26,-1.2,0.76
2022-11-27,-1.087,1.75
2022-11-28,0.56,9.64
2022-11-29,-0.94,15.77
2022-11-30,-3.16,5.68
2022-12-01,-5.57,0.12
2022-12-02,-4.65,0.0
2022-12-03,-5.73,0.06
2022-12-04,-6.41,0.0
2022-12-05,-13.7,0.0
2022-12-06,-6.84,0.0
2022-12-07,-9.3,0.0
2022-12-08,-12.53,0.2
2022-12-09,-13.472,0.11
2022-12-10,-15.18,0.05
2022-12-11,-18.28,1.22
2022-12-12,-13.66,1.11
2022-12-13,-17.26,0.17
2022-12-14,-15.68,16.28
2022-12-15,-16.67,0.0
2022-12-16,-16.04,0.0
2022-12-17,-10.55,7.72
2022-12-18,-5.88,38.76
2022-12-19,-6.46,2.13
2022-12-20,-4.94,58.14
2022-12-21,-1.32,2.18
2022-12-22,-1.86,5.78
2022-12-23,-4.87,1.58
2022-12-24,-15.67,0.0
2022-12-25,-18.385,0.72
2022-12-26,-5.95,23.82
2022-12-27,-2.63,22.41
2022-12-28,-8.02,0.54
2022-12-29,-7.74,13.91
2022-12-30,-3.11,19.35
2022-12-31,-1.99,22.59
